Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	BW 90% (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Call type
47	Spectrogram 1	1	735.377648589	735.802230747	793.2	1092.3	161.499	0.2177	850.562	1012.061	male.coda
62	Spectrogram 1	1	992.820800358	993.155996799	779.6	1096.9	183.032	0.1088	829.028	1012.061	male.coda
57	Spectrogram 1	1	906.092482270	906.405332281	756.9	1101.4	172.266	0.1088	818.262	990.527	male.coda
56	Spectrogram 1	1	905.757285829	906.025442982	770.5	1110.5	107.666	0.1088	839.795	947.461	male.coda
68	Spectrogram 1	1	1069.854369343	1070.211912213	802.2	1133.1	183.032	0.1088	850.562	1033.594	male.coda
58	Spectrogram 1	1	906.427678711	906.785221581	756.9	1137.7	161.499	0.1088	818.262	979.761	male.coda
17	Spectrogram 1	1	313.588099234	314.012681392	766.0	1137.7	226.099	0.1633	829.028	1055.127	male.coda
22	Spectrogram 1	1	368.435067736	369.060767759	752.4	1164.8	183.032	0.1633	829.028	1012.061	male.coda
27	Spectrogram 1	1	434.452044381	434.831933681	734.3	1196.6	204.565	0.1905	807.495	1012.061	male.coda
32	Spectrogram 1	1	498.958787206	499.383369365	743.3	1205.6	247.632	0.1633	818.262	1065.894	male.coda
46	Spectrogram 1	1	734.930720001	735.243570013	788.7	1205.6	183.032	0.1633	829.028	1012.061	male.coda
11	Spectrogram 1	1	197.538355400	197.806512552	625.5	1219.2	398.364	0.1905	645.996	1044.360	male.coda
50	Spectrogram 1	1	807.967484678	808.392066837	752.4	1228.3	290.698	0.1633	829.028	1119.727	male.coda
37	Spectrogram 1	1	580.362538273	580.787120432	788.7	1251.0	290.698	0.1633	839.795	1130.493	male.coda
10	Spectrogram 1	1	196.979694665	197.493662541	593.8	1273.6	430.664	0.3537	613.696	1044.360	male.coda
9	Spectrogram 1	1	196.532766077	197.046733953	625.5	1287.2	322.998	0.3265	656.763	979.761	male.coda
55	Spectrogram 1	1	905.198625094	905.779632258	702.5	1318.9	236.865	0.1633	807.495	1044.360	male.coda
61	Spectrogram 1	1	992.329178912	992.776107499	756.9	1337.1	290.698	0.1633	818.262	1108.960	male.coda
67	Spectrogram 1	1	1069.295708608	1069.697944337	747.9	1337.1	172.266	0.0816	882.861	1055.127	male.coda
40	Spectrogram 1	1	660.693759661	661.185381108	738.8	1341.6	387.598	0.2177	807.495	1195.093	male.coda
45	Spectrogram 1	1	718.257176053	733.408055180	471.4	1373.3	559.863	10.8571	635.229	1195.093	great.call
60	Spectrogram 1	1	976.332539370	991.259954204	426.1	1396.0	495.264	10.6939	635.229	1130.493	great.call
39	Spectrogram 1	1	644.514944782	658.995431028	462.3	1418.7	538.330	10.6395	645.996	1184.326	great.call
66	Spectrogram 1	1	1053.771451706	1067.335734347	453.2	1423.2	516.797	8.7891	656.763	1173.560	great.call
26	Spectrogram 1	1	417.535797332	432.552597883	439.6	1423.2	602.930	10.9388	613.696	1216.626	great.call
1	Spectrogram 1	1	62.452759445	78.117606448	453.2	1423.2	570.630	10.8027	602.930	1173.560	great.call
8	Spectrogram 1	1	175.990182222	190.872904197	448.7	1427.7	441.431	10.7211	613.696	1055.127	great.call
54	Spectrogram 1	1	888.416456621	903.723760754	489.5	1432.3	559.863	11.0204	656.763	1216.626	great.call
49	Spectrogram 1	1	791.922748375	805.822227457	444.2	1432.3	570.630	9.6599	635.229	1205.859	great.call
31	Spectrogram 1	1	482.310894659	496.791380905	439.6	1432.3	613.696	10.8571	624.463	1238.159	great.call
16	Spectrogram 1	1	293.866018578	310.245951322	426.1	1432.3	602.930	12.2177	602.930	1205.859	great.call
3	Spectrogram 1	1	119.745008842	134.694770105	457.8	1436.8	559.863	10.7211	613.696	1173.560	great.call
36	Spectrogram 1	1	563.411316444	577.780070543	475.9	1450.4	570.630	9.8776	613.696	1184.326	great.call
21	Spectrogram 1	1	350.816659065	364.738484576	453.2	1450.4	613.696	10.6667	613.696	1227.393	great.call
12	Spectrogram 1	1	236.139568152	250.999943698	457.8	1450.4	549.097	11.3741	602.930	1152.026	great.call
