Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	BW 90% (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Call type
43	Spectrogram 1	1	489.796717429	490.106767484	660.539	1014.828	183.032	0.1633	678.296	861.328	male.coda
44	Spectrogram 1	1	490.184279998	490.483571088	666.544	1146.936	333.765	0.2721	721.362	1055.127	male.coda
45	Spectrogram 1	1	490.535246097	490.974483676	642.525	1200.980	236.865	0.2449	721.362	958.228	male.coda
46	Spectrogram 1	1	491.207021218	491.697933806	654.534	1218.995	322.998	0.3810	732.129	1055.127	male.coda
47	Spectrogram 1	1	516.492424799	530.780564863	516.422	1819.485	796.729	11.0748	667.529	1464.258	great.call
48	Spectrogram 1	1	533.051689736	533.362277606	612.500	1026.838	236.865	0.1905	635.229	872.095	male.coda
49	Spectrogram 1	1	533.453626980	533.819024475	672.549	1237.010	183.032	0.2993	721.362	904.395	male.coda
50	Spectrogram 1	1	533.965183473	534.312311093	624.510	1182.966	118.433	0.2177	710.596	829.028	male.coda
51	Spectrogram 1	1	553.940799910	566.729712225	528.431	1627.328	732.129	9.8231	667.529	1399.658	great.call
52	Spectrogram 1	1	567.931093911	568.296491406	672.549	984.804	129.199	0.1633	721.362	850.562	male.coda
53	Spectrogram 1	1	568.698428650	569.045556270	588.480	1182.966	301.465	0.2993	699.829	1001.294	male.coda
54	Spectrogram 1	1	599.520814211	612.803013145	528.431	1627.328	807.495	9.9864	667.529	1475.024	great.call
55	Spectrogram 1	1	643.147614157	654.438396744	552.451	1687.377	796.729	8.7347	678.296	1475.024	great.call
56	Spectrogram 1	1	655.786492027	656.097079897	690.564	1050.858	204.565	0.1905	710.596	915.161	male.coda
57	Spectrogram 1	1	656.261508770	656.626906264	696.569	1086.887	215.332	0.2177	710.596	925.928	male.coda
58	Spectrogram 1	1	656.827874886	657.175002506	690.564	1170.956	139.966	0.2177	721.362	861.328	male.coda
59	Spectrogram 1	1	716.795693500	729.073049323	504.412	1741.422	527.563	8.4082	689.062	1216.626	great.call
60	Spectrogram 1	1	731.491692834	732.034280431	582.475	1261.029	290.698	0.2721	710.596	1001.294	male.coda
61	Spectrogram 1	1	732.292655477	732.551030524	570.466	1285.049	290.698	0.2449	710.596	1001.294	male.coda
62	Spectrogram 1	1	771.271645253	785.146385242	540.441	1597.304	710.596	11.5646	667.529	1378.125	great.call
63	Spectrogram 1	1	787.111734183	787.367512429	636.520	1104.902	172.266	0.0816	699.829	872.095	male.coda
64	Spectrogram 1	1	787.678100300	788.061767669	576.471	1273.039	226.099	0.2993	699.829	925.928	male.coda
65	Spectrogram 1	1	788.399760352	788.728618097	660.539	1339.093	333.765	0.1633	742.896	1076.660	male.coda
66	Spectrogram 1	1	820.577951460	834.840254018	534.436	1717.402	764.429	10.8299	667.529	1431.958	great.call
67	Spectrogram 1	1	839.950554822	840.312279887	717.098	1056.375	150.732	0.0816	742.896	893.628	male.coda
68	Spectrogram 1	1	840.480223667	840.725679961	630.027	1020.346	172.266	0.0816	732.129	904.395	male.coda
69	Spectrogram 1	1	840.893623741	841.255348806	675.064	1065.382	107.666	0.1905	742.896	850.562	male.coda
70	Spectrogram 1	1	841.358698825	841.617073871	669.059	1092.404	193.799	0.1361	721.362	915.161	male.coda
71	Spectrogram 1	1	841.668748880	841.849611413	627.025	1134.439	161.499	0.1088	732.129	893.628	male.coda
72	Spectrogram 1	1	854.897551254	868.229703645	590.995	1602.821	742.896	10.4218	667.529	1410.425	great.call
73	Spectrogram 1	1	871.342776656	871.799523524	639.034	1197.490	193.799	0.3265	732.129	925.928	male.coda
74	Spectrogram 1	1	871.900007835	872.256270393	639.034	1248.532	236.865	0.2177	732.129	968.994	male.coda
75	Spectrogram 1	1	872.484643827	872.767826885	612.012	1059.377	193.799	0.1361	710.596	904.395	male.coda
76	Spectrogram 1	1	899.049897779	911.632762537	575.983	1545.775	538.330	8.9796	678.296	1216.626	great.call
77	Spectrogram 1	1	914.138396911	914.493662600	578.985	1233.520	193.799	0.2721	732.129	925.928	male.coda
78	Spectrogram 1	1	914.758497023	915.113762711	581.988	1215.505	150.732	0.2449	721.362	872.095	male.coda
79	Spectrogram 1	1	950.422217061	963.211129376	580.799	1571.608	592.163	9.7143	689.062	1281.226	great.call
80	Spectrogram 1	1	965.400636615	965.736524175	703.899	1040.174	172.266	0.1088	753.662	925.928	male.coda
81	Spectrogram 1	1	965.930305460	966.201599259	727.919	1127.245	204.565	0.0816	775.195	979.761	male.coda
82	Spectrogram 1	1	966.485811810	966.679593095	670.873	941.093	129.199	0.0816	710.596	839.795	male.coda
83	Spectrogram 1	1	994.074449958	1006.114727118	604.819	1610.640	732.129	9.6599	678.296	1410.425	great.call
84	Spectrogram 1	1	1009.248458802	1009.636021372	685.885	992.135	150.732	0.1905	732.129	882.861	male.coda
85	Spectrogram 1	1	1009.765208895	1010.114015207	712.907	1088.213	183.032	0.1361	764.429	947.461	male.coda
86	Spectrogram 1	1	1010.243202731	1010.411146511	700.897	1187.294	204.565	0.1088	753.662	958.228	male.coda
87	Spectrogram 1	1	1010.927896603	1011.199190402	679.880	1256.350	398.364	0.1633	721.362	1119.727	male.coda
88	Spectrogram 1	1	1041.859525512	1056.173503080	550.774	1613.642	710.596	9.9320	678.296	1388.892	great.call
89	Spectrogram 1	1	1060.044848796	1060.199873824	694.892	1085.211	161.499	0.0816	764.429	925.928	male.coda
90	Spectrogram 1	1	1060.445330118	1060.639111403	736.926	1157.270	193.799	0.0816	775.195	968.994	male.coda
91	Spectrogram 1	1	1060.819973935	1061.117105239	688.887	1187.294	236.865	0.2177	742.896	979.761	male.coda
92	Spectrogram 1	1	1061.465911551	1061.633855331	652.858	1241.338	409.131	0.1361	742.896	1152.026	male.coda
93	Spectrogram 1	1	1061.750124102	1061.969742892	658.863	995.137	183.032	0.1088	710.596	893.628	male.coda
