Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	BW 90% (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Call.type
42	Spectrogram 1	1	815.740444684	835.419370286	486.769	1359.160	409.131	14.0952	645.996	1055.127	great.call
43	Spectrogram 1	1	836.074108239	836.280752853	613.202	1314.908	430.664	0.1088	689.062	1119.727	male.coda
44	Spectrogram 1	1	836.376127291	836.646354864	689.062	1258.013	333.765	0.1361	764.429	1098.193	male.coda
45	Spectrogram 1	1	836.821207999	836.980165395	619.524	1125.258	226.099	0.0544	732.129	958.228	male.coda
46	Spectrogram 1	1	837.234497228	837.472933322	587.916	1125.258	139.966	0.0544	699.829	839.795	male.coda
47	Spectrogram 1	1	837.806743853	838.013388468	537.342	866.069	118.433	0.0544	613.696	732.129	male.coda
48	Spectrogram 1	1	838.220033082	838.426677697	524.699	878.713	118.433	0.0544	613.696	732.129	male.coda
49	Spectrogram 1	1	838.601530832	838.839966926	493.091	726.993	86.133	0.0544	570.630	656.763	male.coda
50	Spectrogram 1	1	871.600966907	890.124462599	467.804	1264.335	430.664	14.5306	645.996	1076.660	great.call
51	Spectrogram 1	1	890.970424192	891.240183838	556.307	1175.831	355.298	0.0544	710.596	1065.894	male.coda
52	Spectrogram 1	1	891.366233853	891.572878468	663.776	1258.013	322.998	0.0816	764.429	1087.427	male.coda
53	Spectrogram 1	1	891.668252905	891.874897520	644.811	1201.118	279.932	0.0816	742.896	1022.827	male.coda
54	Spectrogram 1	1	892.145125093	892.319978228	606.881	1011.468	183.032	0.0544	710.596	893.628	male.coda
55	Spectrogram 1	1	892.685580239	893.051182249	587.916	979.860	150.732	0.0544	667.529	818.262	male.coda
