Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	BW 90% (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Call.type
54	Spectrogram 1	1	473.554665506	493.245998184	494.441	1291.308	506.030	15.3469	602.930	1108.960	great.call
55	Spectrogram 1	1	494.566639557	494.897667785	609.651	1267.306	387.598	0.1088	785.962	1173.560	male.coda
56	Spectrogram 1	1	494.918357050	495.208006750	681.657	1272.106	355.298	0.1088	818.262	1173.560	male.coda
57	Spectrogram 1	1	495.414899393	495.601102771	667.256	1060.889	193.799	0.0816	753.662	947.461	male.coda
58	Spectrogram 1	1	495.952820264	496.304537757	652.855	1017.685	226.099	0.1633	710.596	936.694	male.coda
59	Spectrogram 1	1	530.046124540	547.156146107	494.441	1344.112	430.664	13.1429	667.529	1098.193	great.call
60	Spectrogram 1	1	548.353744378	548.643394078	652.855	864.072	129.199	0.0816	678.296	807.495	male.coda
61	Spectrogram 1	1	548.726151135	549.015800835	657.655	1008.084	226.099	0.1633	710.596	936.694	male.coda
62	Spectrogram 1	1	549.057179363	549.346829064	700.859	1156.897	312.231	0.1633	764.429	1076.660	male.coda
63	Spectrogram 1	1	549.388207592	549.739925085	691.258	1094.492	236.865	0.1633	753.662	990.527	male.coda
64	Spectrogram 1	1	549.946817728	550.360603014	667.256	960.080	161.499	0.1361	710.596	872.095	male.coda
65	Spectrogram 1	1	586.720172107	605.328920373	494.441	1372.915	441.431	15.2109	645.996	1087.427	great.call
66	Spectrogram 1	1	606.894558113	607.142829285	739.262	1291.308	301.465	0.1361	807.495	1108.960	male.coda
67	Spectrogram 1	1	607.204897078	607.535925306	739.262	1276.907	366.064	0.1361	807.495	1173.560	male.coda
68	Spectrogram 1	1	607.577303835	607.887642799	715.260	1051.288	226.099	0.2177	775.195	1001.294	male.coda
