Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	BW 90% (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Call.type
25	Spectrogram 1	1	205.019868729	205.243840702	689.978	1281.387	398.364	0.0544	775.195	1173.560	male.coda
26	Spectrogram 1	1	228.390325730	245.837742432	412.194	1469.563	506.030	13.4694	602.930	1108.960	great.call
27	Spectrogram 1	1	247.331567224	247.712319578	707.899	1344.112	473.730	0.1633	753.662	1227.393	male.coda
28	Spectrogram 1	1	247.869099960	248.137866327	743.742	1281.387	419.897	0.1633	764.429	1184.326	male.coda
29	Spectrogram 1	1	248.294646708	248.563413076	689.978	1388.916	452.197	0.1361	785.962	1238.159	male.coda
30	Spectrogram 1	1	248.764987852	249.190534601	707.899	1299.309	376.831	0.1633	764.429	1141.260	male.coda
31	Spectrogram 1	1	276.343403484	291.730278034	331.548	1630.856	495.264	11.2653	602.930	1098.193	great.call
32	Spectrogram 1	1	293.337446044	293.695801201	681.017	1272.426	398.364	0.1361	753.662	1152.026	male.coda
33	Spectrogram 1	1	293.852581582	294.121347950	707.899	1317.230	398.364	0.1088	807.495	1205.859	male.coda
34	Spectrogram 1	1	294.345319923	294.614086290	725.821	1308.269	419.897	0.1633	796.729	1216.626	male.coda
35	Spectrogram 1	1	294.838058263	295.106824631	681.017	1263.466	419.897	0.1633	764.429	1184.326	male.coda
36	Spectrogram 1	1	330.719725285	347.584814857	474.920	1362.034	387.598	10.8027	613.696	1001.294	great.call
37	Spectrogram 1	1	349.548302177	349.839465742	707.899	1317.230	398.364	0.0816	829.028	1227.393	male.coda
38	Spectrogram 1	1	350.018643320	350.332204083	716.860	1326.191	387.598	0.1088	775.195	1162.793	male.coda
39	Spectrogram 1	1	350.533778858	350.757750832	618.292	1272.426	387.598	0.1088	775.195	1162.793	male.coda
40	Spectrogram 1	1	351.071311594	351.295283567	663.095	1299.309	376.831	0.1088	785.962	1162.793	male.coda
41	Spectrogram 1	1	351.877610697	352.213568657	609.331	1200.740	322.998	0.1361	721.362	1044.360	male.coda
42	Spectrogram 1	1	371.553208757	390.210074114	394.273	1559.170	527.563	15.2109	602.930	1130.493	great.call
43	Spectrogram 1	1	392.107048228	392.443006187	716.860	1317.230	419.897	0.1088	753.662	1173.560	male.coda
44	Spectrogram 1	1	392.644580963	392.846155739	707.899	1370.995	430.664	0.1088	796.729	1227.393	male.coda
45	Spectrogram 1	1	393.137319304	393.316496882	743.742	1353.073	366.064	0.0816	872.095	1238.159	male.coda
46	Spectrogram 1	1	393.450880066	393.809235223	725.821	1317.230	452.197	0.1361	775.195	1227.393	male.coda
47	Spectrogram 1	1	393.898824012	394.212384775	636.213	1146.976	312.231	0.1088	732.129	1044.360	male.coda
48	Spectrogram 1	1	421.746006012	439.775749845	358.430	1550.210	538.330	13.5238	602.930	1141.260	great.call
49	Spectrogram 1	1	441.001486885	441.315047647	645.174	1281.387	409.131	0.1088	732.129	1141.260	male.coda
50	Spectrogram 1	1	441.449430831	441.673402804	663.095	1326.191	419.897	0.0816	764.429	1184.326	male.coda
51	Spectrogram 1	1	441.897374777	442.121346750	672.056	1353.073	409.131	0.1088	764.429	1173.560	male.coda
52	Spectrogram 1	1	442.434907512	442.793262669	681.017	1218.662	376.831	0.0816	742.896	1119.727	male.coda
53	Spectrogram 1	1	483.242600710	500.488442637	349.469	1469.563	549.097	13.4150	592.163	1141.260	great.call
54	Spectrogram 1	1	501.399940299	501.713501061	689.978	1317.230	441.431	0.1633	721.362	1162.793	male.coda
55	Spectrogram 1	1	501.803089850	502.071856218	707.899	1263.466	366.064	0.1088	796.729	1162.793	male.coda
56	Spectrogram 1	1	502.139047810	502.430211375	645.174	1281.387	355.298	0.1088	796.729	1152.026	male.coda
57	Spectrogram 1	1	502.698977742	503.034935702	618.292	1218.662	355.298	0.1633	753.662	1108.960	male.coda
58	Spectrogram 1	1	503.303702070	503.594865635	663.095	1317.230	376.831	0.1361	764.429	1141.260	male.coda
59	Spectrogram 1	1	530.142331575	548.530430564	403.234	1335.152	527.563	13.1429	602.930	1130.493	great.call
60	Spectrogram 1	1	550.449802105	550.763362868	654.135	1299.309	409.131	0.1361	742.896	1152.026	male.coda
61	Spectrogram 1	1	550.942540446	551.188909616	734.781	1335.152	387.598	0.1088	785.962	1173.560	male.coda
62	Spectrogram 1	1	551.412881589	551.659250760	725.821	1326.191	398.364	0.1088	785.962	1184.326	male.coda
63	Spectrogram 1	1	551.883222733	552.151989101	698.938	1227.623	322.998	0.0544	785.962	1108.960	male.coda
64	Spectrogram 1	1	582.997679170	601.430572554	403.234	1451.641	581.396	16.4082	570.630	1152.026	great.call
65	Spectrogram 1	1	602.385507379	602.699068141	743.742	1308.269	473.730	0.1905	764.429	1238.159	male.coda
66	Spectrogram 1	1	602.855848523	602.923040114	698.938	1317.230	236.865	0.0272	753.662	990.527	male.coda
67	Spectrogram 1	1	603.258998074	603.482970047	725.821	1272.426	441.431	0.1361	764.429	1205.859	male.coda
68	Spectrogram 1	1	603.662147626	603.975708388	698.938	1155.937	333.765	0.1633	742.896	1076.660	male.coda
69	Spectrogram 1	1	604.132488769	604.356460742	645.174	1227.623	398.364	0.1361	732.129	1130.493	male.coda
70	Spectrogram 1	1	648.322158760	667.023818512	349.469	1478.524	376.831	13.4966	613.696	990.527	great.call
71	Spectrogram 1	1	668.427375899	668.696142267	672.056	1272.426	441.431	0.1088	732.129	1173.560	male.coda
72	Spectrogram 1	1	668.920114240	669.188880607	716.860	1272.426	376.831	0.1088	785.962	1162.793	male.coda
73	Spectrogram 1	1	669.435249778	669.681618948	672.056	1254.505	344.531	0.0544	753.662	1098.193	male.coda
74	Spectrogram 1	1	669.860796527	670.196754486	689.978	1218.662	387.598	0.1088	753.662	1141.260	male.coda
75	Spectrogram 1	1	695.289081217	715.760119556	358.430	1335.152	538.330	16.8980	592.163	1130.493	great.call
76	Spectrogram 1	1	717.365930335	717.746682689	645.174	1254.505	366.064	0.0816	753.662	1119.727	male.coda
77	Spectrogram 1	1	717.836271478	718.105037846	681.017	1272.426	344.531	0.0816	785.962	1130.493	male.coda
78	Spectrogram 1	1	718.306612622	718.552981792	689.978	1326.191	398.364	0.0816	818.262	1216.626	male.coda
79	Spectrogram 1	1	718.664967779	718.978528541	672.056	1281.387	387.598	0.1088	796.729	1184.326	male.coda
80	Spectrogram 1	1	719.269692106	719.628047263	663.095	1308.269	409.131	0.0816	775.195	1184.326	male.coda
81	Spectrogram 1	1	739.730538248	758.956911304	385.312	1370.995	495.264	15.5646	592.163	1087.427	great.call
82	Spectrogram 1	1	761.939602020	762.319695063	672.056	1218.662	398.364	0.1905	732.129	1130.493	male.coda
83	Spectrogram 1	1	762.478067163	762.794811365	698.938	1263.466	398.364	0.1633	753.662	1152.026	male.coda
84	Spectrogram 1	1	762.984857887	763.301602088	672.056	1290.348	419.897	0.1088	753.662	1173.560	male.coda
85	Spectrogram 1	1	763.618346290	764.030113753	672.056	1245.544	430.664	0.2177	732.129	1162.793	male.coda
86	Spectrogram 1	1	799.583172535	818.999592112	430.116	1335.152	441.431	12.2721	602.930	1044.360	great.call
87	Spectrogram 1	1	820.586723943	820.855956515	672.056	1254.505	387.598	0.1088	753.662	1141.260	male.coda
88	Spectrogram 1	1	820.982654196	821.236049557	689.978	1326.191	430.664	0.1088	775.195	1205.859	male.coda
89	Spectrogram 1	1	821.426096078	821.663654230	698.938	1388.916	473.730	0.1361	785.962	1259.692	male.coda
90	Spectrogram 1	1	821.901212381	822.202119373	627.252	1344.112	430.664	0.0816	785.962	1216.626	male.coda
91	Spectrogram 1	1	839.592902523	859.136019781	394.273	1344.112	506.030	14.8299	592.163	1098.193	great.call
92	Spectrogram 1	1	859.909037448	860.178270020	716.860	1254.505	398.364	0.1088	764.429	1162.793	male.coda
93	Spectrogram 1	1	860.384153751	860.605874693	761.664	1317.230	430.664	0.1088	807.495	1238.159	male.coda
94	Spectrogram 1	1	860.780084004	861.001804945	734.781	1317.230	409.131	0.0816	796.729	1205.859	male.coda
95	Spectrogram 1	1	861.160177046	861.350223567	734.781	1227.623	312.231	0.1088	796.729	1108.960	male.coda
98	Spectrogram 1	1	894.171554607	912.827788100	385.312	1621.896	484.497	13.3333	592.163	1076.660	great.call
99	Spectrogram 1	1	914.768955962	915.037722329	743.742	1406.838	419.897	0.0816	829.028	1248.926	male.coda
100	Spectrogram 1	1	915.284091500	915.597652262	663.095	1415.798	441.431	0.1088	829.028	1270.459	male.coda
101	Spectrogram 1	1	915.687241051	916.000801814	698.938	1370.995	441.431	0.1633	796.729	1238.159	male.coda
102	Spectrogram 1	1	916.023199011	916.403951365	654.135	1272.426	398.364	0.1905	764.429	1162.793	male.coda
103	Spectrogram 1	1	916.672717733	917.008675692	707.899	1263.466	355.298	0.1361	796.729	1152.026	male.coda
104	Spectrogram 1	1	941.052749949	957.365076348	456.998	1397.877	516.797	12.5442	592.163	1108.960	great.call
105	Spectrogram 1	1	960.682530526	961.018488486	681.017	1290.348	419.897	0.1088	753.662	1173.560	male.coda
106	Spectrogram 1	1	961.242460459	961.421638037	716.860	1326.191	409.131	0.1088	785.962	1195.093	male.coda
107	Spectrogram 1	1	961.668007208	961.891979181	761.664	1362.034	441.431	0.1088	796.729	1238.159	male.coda
108	Spectrogram 1	1	962.115951154	962.339923127	725.821	1272.426	387.598	0.0544	764.429	1152.026	male.coda
109	Spectrogram 1	1	962.653483889	962.989441849	681.017	1290.348	419.897	0.0544	753.662	1173.560	male.coda
110	Spectrogram 1	1	990.456593300	1009.682966356	421.155	1397.877	473.730	14.0136	602.930	1076.660	great.call
111	Spectrogram 1	1	1010.693435006	1011.163776149	663.095	1317.230	430.664	0.1361	732.129	1162.793	male.coda
112	Spectrogram 1	1	1011.275762136	1011.566925701	689.978	1299.309	398.364	0.1088	807.495	1205.859	male.coda
113	Spectrogram 1	1	1011.645659271	1011.867380212	716.860	1344.112	409.131	0.1088	818.262	1227.393	male.coda
114	Spectrogram 1	1	1012.120775574	1012.358333725	681.017	1281.387	398.364	0.1088	796.729	1195.093	male.coda
115	Spectrogram 1	1	1012.754263978	1012.991822129	636.213	1281.387	398.364	0.0816	742.896	1141.260	male.coda
116	Spectrogram 1	1	1128.419159443	1146.093485909	474.920	1272.426	398.364	12.6803	602.930	1001.294	great.call
117	Spectrogram 1	1	1147.142588865	1147.411355233	681.017	1218.662	409.131	0.1361	710.596	1119.727	male.coda
118	Spectrogram 1	1	1147.545738416	1147.836901981	681.017	1308.269	398.364	0.1633	775.195	1173.560	male.coda
119	Spectrogram 1	1	1148.038476757	1148.307243125	654.135	1335.152	473.730	0.1361	742.896	1216.626	male.coda
120	Spectrogram 1	1	1148.531215098	1148.934364649	689.978	1236.583	409.131	0.1361	721.362	1130.493	male.coda
121	Spectrogram 1	1	1205.217249257	1224.000180430	439.077	1290.348	398.364	11.9184	602.930	1001.294	great.call
122	Spectrogram 1	1	1225.267157238	1225.552227020	663.095	1164.897	322.998	0.0816	764.429	1087.427	male.coda
123	Spectrogram 1	1	1225.676661633	1225.900633606	672.056	1254.505	376.831	0.0816	785.962	1162.793	male.coda
124	Spectrogram 1	1	1226.147002776	1226.393371946	698.938	1254.505	376.831	0.1088	753.662	1130.493	male.coda
125	Spectrogram 1	1	1226.550152328	1226.863713090	672.056	1209.701	355.298	0.0816	742.896	1098.193	male.coda
126	Spectrogram 1	1	1259.362045369	1276.921448058	421.155	1469.563	559.863	13.5238	602.930	1162.793	great.call
127	Spectrogram 1	1	1278.910726289	1279.224287051	636.213	1272.426	409.131	0.1088	721.362	1130.493	male.coda
128	Spectrogram 1	1	1279.448259024	1279.694628195	645.174	1263.466	333.765	0.0816	764.429	1098.193	male.coda
129	Spectrogram 1	1	1279.851408576	1280.164969338	663.095	1335.152	409.131	0.1905	785.962	1195.093	male.coda
130	Spectrogram 1	1	1280.366544114	1280.792090863	663.095	1173.858	366.064	0.1361	732.129	1098.193	male.coda
131	Spectrogram 1	1	1308.561914522	1328.168380621	448.037	1442.681	495.264	13.3333	602.930	1098.193	great.call
