Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	BW 90% (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Call type
11	Spectrogram 1	1	124.160511639	137.140143027	446.500	1589.500	689.062	8.9049	602.930	1291.992	great.call
12	Waveform 1	1	138.551770697	138.938334747	625.100	1363.200					male.coda
12	Spectrogram 1	1	138.551770697	138.938334747	625.100	1363.200	516.797	0.2380	775.195	1291.992	male.coda
13	Waveform 1	1	138.968070444	139.280295254	702.500	1404.900					male.coda
13	Spectrogram 1	1	138.968070444	139.280295254	702.500	1404.900	516.797	0.1741	861.328	1378.125	male.coda
14	Waveform 1	1	139.384370190	139.666859304	708.400	1381.100					male.coda
14	Spectrogram 1	1	139.384370190	139.666859304	708.400	1381.100	430.664	0.1625	861.328	1291.992	male.coda
15	Waveform 1	1	139.845273481	140.202101836	690.600	1321.600					male.coda
15	Spectrogram 1	1	139.845273481	140.202101836	690.600	1321.600	430.664	0.1974	861.328	1291.992	male.coda
16	Waveform 1	1	182.006401185	193.707397636	500.100	1613.300					great.call
16	Spectrogram 1	1	182.006401185	193.707397636	500.100	1613.300	602.930	8.4405	602.930	1205.859	great.call
17	Waveform 1	1	195.303631945	195.779403084	690.600	1506.100					male.coda
17	Spectrogram 1	1	195.303631945	195.779403084	690.600	1506.100	516.797	0.1393	861.328	1378.125	male.coda
18	Waveform 1	1	195.853742325	196.165967135	762.000	1512.100					male.coda
18	Spectrogram 1	1	195.853742325	196.165967135	762.000	1512.100	602.930	0.1741	861.328	1464.258	male.coda
19	Waveform 1	1	196.151099287	196.537663337	744.100	1470.400					male.coda
19	Spectrogram 1	1	196.151099287	196.537663337	744.100	1470.400	516.797	0.1858	861.328	1378.125	male.coda
20	Waveform 1	1	196.641738274	196.909359540	744.100	1404.900					male.coda
20	Spectrogram 1	1	196.641738274	196.909359540	744.100	1404.900	430.664	0.1161	861.328	1291.992	male.coda
21	Waveform 1	1	242.112203642	253.590182371	541.700	1571.600					great.call
21	Spectrogram 1	1	242.112203642	253.590182371	541.700	1571.600	602.930	7.5755	602.930	1205.859	great.call
22	Waveform 1	1	254.327177603	254.788080894	678.600	1399.000					male.coda
22	Spectrogram 1	1	254.327177603	254.788080894	678.600	1399.000	516.797	0.2206	861.328	1378.125	male.coda
23	Waveform 1	1	254.758345198	255.070570008	684.600	1518.000					male.coda
23	Spectrogram 1	1	254.758345198	255.070570008	684.600	1518.000	516.797	0.1683	861.328	1378.125	male.coda
24	Waveform 1	1	255.085437856	255.367926970	744.100	1428.700					male.coda
24	Spectrogram 1	1	255.085437856	255.367926970	744.100	1428.700	516.797	0.1916	861.328	1378.125	male.coda
25	Waveform 1	1	255.457134058	255.739623172	678.600	1393.000					male.coda
25	Spectrogram 1	1	255.457134058	255.739623172	678.600	1393.000	430.664	0.1683	861.328	1291.992	male.coda
26	Waveform 1	1	255.992376590	256.408676336	732.200	1339.400					male.coda
26	Spectrogram 1	1	255.992376590	256.408676336	732.200	1339.400	516.797	0.2032	775.195	1291.992	male.coda
27	Waveform 1	1	297.960017794	308.783811207	559.600	1589.500					great.call
27	Spectrogram 1	1	297.960017794	308.783811207	559.600	1589.500	602.930	7.4304	689.062	1291.992	great.call
28	Waveform 1	1	310.597075251	310.983639301	726.300	1333.500					male.coda
28	Spectrogram 1	1	310.597075251	310.983639301	726.300	1333.500	516.797	0.1741	775.195	1291.992	male.coda
29	Waveform 1	1	311.072846390	311.280996263	744.100	1428.700					male.coda
29	Spectrogram 1	1	311.072846390	311.280996263	744.100	1428.700	516.797	0.1103	861.328	1378.125	male.coda
30	Waveform 1	1	311.355335504	311.563485377	744.100	1458.500					male.coda
30	Spectrogram 1	1	311.355335504	311.563485377	744.100	1458.500	516.797	0.1335	861.328	1378.125	male.coda
31	Waveform 1	1	311.667560314	311.979785124	738.200	1404.900					male.coda
31	Spectrogram 1	1	311.667560314	311.979785124	738.200	1404.900	516.797	0.1800	861.328	1378.125	male.coda
32	Waveform 1	1	312.083860060	312.396084870	756.000	1482.300					male.coda
32	Spectrogram 1	1	312.083860060	312.396084870	756.000	1482.300	516.797	0.1625	861.328	1378.125	male.coda
33	Waveform 1	1	367.386938632	379.266349261	553.600	1541.800					great.call
33	Spectrogram 1	1	367.386938632	379.266349261	553.600	1541.800	602.930	8.3069	602.930	1205.859	great.call
34	Waveform 1	1	379.887498057	380.244326411	666.700	1387.100					male.coda
34	Spectrogram 1	1	379.887498057	380.244326411	666.700	1387.100	516.797	0.1277	775.195	1291.992	male.coda
35	Waveform 1	1	380.274062107	380.556551221	744.100	1440.600					male.coda
35	Spectrogram 1	1	380.274062107	380.556551221	744.100	1440.600	516.797	0.1625	861.328	1378.125	male.coda
36	Waveform 1	1	380.630890462	380.943115272	726.300	1404.900					male.coda
36	Spectrogram 1	1	380.630890462	380.943115272	726.300	1404.900	516.797	0.1451	861.328	1378.125	male.coda
37	Waveform 1	1	380.943115272	381.195868689	750.100	1321.600					male.coda
37	Spectrogram 1	1	380.943115272	381.195868689	750.100	1321.600	430.664	0.1741	775.195	1205.859	male.coda
38	Waveform 1	1	424.004989248	436.015776690	523.900	1506.100					great.call
38	Spectrogram 1	1	424.004989248	436.015776690	523.900	1506.100	602.930	8.4288	602.930	1205.859	great.call
39	Waveform 1	1	436.730671312	437.109144936	684.600	1529.900					male.coda
39	Spectrogram 1	1	436.730671312	437.109144936	684.600	1529.900	516.797	0.1161	861.328	1378.125	male.coda
40	Waveform 1	1	437.214276498	437.424539622	762.000	1482.300					male.coda
40	Spectrogram 1	1	437.214276498	437.424539622	762.000	1482.300	602.930	0.1103	861.328	1464.258	male.coda
41	Waveform 1	1	437.477105403	437.634802746	791.800	1214.400					male.coda
41	Spectrogram 1	1	437.477105403	437.634802746	791.800	1214.400	344.531	0.0987	861.328	1205.859	male.coda
42	Waveform 1	1	437.739934308	437.887118495	779.800	1464.400					male.coda
42	Spectrogram 1	1	437.739934308	437.887118495	779.800	1464.400	516.797	0.0813	861.328	1378.125	male.coda
